date,close,open,high,low,交易量,涨跌幅
2020/6/11,1.80E+02,1.94E+02,1.95E+02,1.77E+02,135.80K,-7.13%
2020/6/12,1.82E+02,1.80E+02,1.84E+02,1.79E+02,44.55K,1.24%
2020/6/13,1.82E+02,1.82E+02,1.83E+02,1.81E+02,24.18K,0.01%
2020/6/14,1.79E+02,1.82E+02,1.83E+02,1.77E+02,39.99K,-1.73%
2020/6/15,1.73E+02,1.79E+02,1.79E+02,1.65E+02,106.12K,-3.34%
2020/6/16,1.78E+02,1.73E+02,1.78E+02,1.72E+02,51.82K,2.60%
2020/6/17,1.75E+02,1.78E+02,1.78E+02,1.72E+02,39.48K,-1.37%
2020/6/18,1.72E+02,1.75E+02,1.76E+02,1.70E+02,35.54K,-1.69%
2020/6/19,1.71E+02,1.72E+02,1.73E+02,1.68E+02,44.51K,-0.82%
2020/6/20,1.73E+02,1.71E+02,1.76E+02,1.70E+02,59.87K,1.30%
2020/6/21,1.71E+02,1.73E+02,1.74E+02,1.70E+02,29.62K,-1.50%
2020/6/22,1.78E+02,1.71E+02,1.80E+02,1.71E+02,54.39K,4.04%
2020/6/23,1.78E+02,1.78E+02,1.81E+02,1.76E+02,57.16K,0.39%
2020/6/24,1.73E+02,1.78E+02,1.81E+02,1.70E+02,68.68K,-3.00%
2020/6/25,1.73E+02,1.73E+02,1.74E+02,1.68E+02,44.36K,-0.20%
2020/6/26,1.68E+02,1.73E+02,1.73E+02,1.66E+02,56.21K,-2.59%
2020/6/27,1.55E+02,1.68E+02,1.69E+02,1.36E+02,154.63K,-7.53%
2020/6/28,1.61E+02,1.55E+02,1.62E+02,1.52E+02,117.32K,3.38%
2020/6/29,1.59E+02,1.61E+02,1.62E+02,1.56E+02,81.91K,-0.91%
2020/6/30,1.58E+02,1.59E+02,1.60E+02,1.56E+02,62.51K,-0.70%
2020/7/1,1.58E+02,1.58E+02,1.60E+02,1.50E+02,98.65K,0.11%
2020/7/2,1.55E+02,1.58E+02,1.59E+02,1.51E+02,43.89K,-2.37%
2020/7/3,1.56E+02,1.55E+02,1.58E+02,1.53E+02,52.95K,0.86%
2020/7/4,1.57E+02,1.56E+02,1.57E+02,1.52E+02,61.38K,0.60%
2020/7/5,1.54E+02,1.57E+02,1.57E+02,1.53E+02,75.33K,-1.59%
2020/7/6,1.94E+02,1.54E+02,1.94E+02,1.54E+02,556.11K,25.79%
2020/7/7,1.86E+02,1.94E+02,1.94E+02,1.82E+02,271.96K,-4.18%
2020/7/8,1.89E+02,1.86E+02,1.89E+02,1.86E+02,146.67K,1.61%
2020/7/9,1.85E+02,1.89E+02,1.90E+02,1.83E+02,151.38K,-1.86%
2020/7/10,1.82E+02,1.85E+02,1.85E+02,1.79E+02,133.50K,-2.00%
2020/7/11,1.81E+02,1.82E+02,1.82E+02,1.80E+02,64.32K,-0.22%
