date,close,open,high,low,交易量,涨跌幅
2021/4/2,5.93E+00,5.25E+00,5.93E+00,5.24E+00,4.26M,12.84%
2021/4/3,5.69E+00,5.97E+00,6.10E+00,5.64E+00,9.49M,-4.10%
2021/4/4,6.55E+00,5.67E+00,6.61E+00,5.67E+00,6.42M,15.14%
2021/4/5,6.11E+00,6.54E+00,6.54E+00,6.11E+00,4.48M,-6.77%
2021/4/6,6.36E+00,6.10E+00,6.36E+00,5.86E+00,6.11M,4.07%
2021/4/7,5.67E+00,6.37E+00,6.39E+00,5.57E+00,7.25M,-10.71%
2021/4/8,6.07E+00,5.71E+00,6.07E+00,5.71E+00,3.53M,7.05%
2021/4/9,7.02E+00,6.07E+00,7.12E+00,5.96E+00,10.07M,15.59%
2021/4/10,7.05E+00,7.03E+00,7.30E+00,6.75E+00,6.68M,0.36%
2021/4/11,8.04E+00,7.11E+00,8.04E+00,6.71E+00,9.34M,14.06%
2021/4/12,7.46E+00,8.19E+00,8.19E+00,7.25E+00,5.92M,-7.20%
2021/4/13,7.29E+00,7.53E+00,7.53E+00,6.82E+00,4.16M,-2.32%
2021/4/14,7.34E+00,7.31E+00,7.34E+00,6.70E+00,5.80M,0.76%
2021/4/15,7.37E+00,7.35E+00,7.47E+00,7.11E+00,3.68M,0.38%
2021/4/16,6.66E+00,7.43E+00,7.43E+00,6.66E+00,4.11M,-9.65%
2021/4/17,6.52E+00,6.69E+00,7.03E+00,6.52E+00,3.97M,-2.07%
2021/4/18,6.24E+00,6.50E+00,6.50E+00,5.14E+00,9.20M,-4.26%
2021/4/19,5.76E+00,6.25E+00,6.36E+00,5.75E+00,9.54M,-7.74%
2021/4/20,5.94E+00,5.82E+00,5.99E+00,5.39E+00,8.04M,3.17%
2021/4/21,5.93E+00,5.95E+00,6.41E+00,5.87E+00,6.99M,-0.21%
2021/4/22,6.52E+00,6.00E+00,7.11E+00,6.00E+00,14.01M,9.94%
2021/4/23,5.79E+00,6.50E+00,6.50E+00,5.25E+00,10.79M,-11.24%
2021/4/24,5.77E+00,5.78E+00,6.01E+00,5.14E+00,8.42M,-0.36%
2021/4/25,7.45E+00,5.82E+00,7.45E+00,5.82E+00,17.92M,29.22%
2021/4/26,9.55E+00,7.49E+00,1.01E+01,7.49E+00,43.71M,28.11%
2021/4/27,1.04E+01,1.04E+01,1.10E+01,9.88E+00,22.58M,8.60%
2021/4/28,9.65E+00,1.03E+01,1.03E+01,9.38E+00,11.82M,-6.90%
2021/4/29,9.23E+00,9.62E+00,9.62E+00,8.76E+00,8.14M,-4.37%
2021/4/30,9.59E+00,9.18E+00,9.72E+00,9.13E+00,6.51M,3.85%
2021/5/1,9.40E+00,9.55E+00,9.55E+00,9.26E+00,6.50M,-1.96%
